commodity,category,item,units,size,region,country,year,value,survey_base_year,period,unit
Milk,Gross value of production,Cattle,dollars per hundredweight sold,No specific size,Washington,United States,2018,1.5,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Cattle,dollars per hundredweight sold,No specific size,Washington,United States,2019,1.46,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Cattle,dollars per hundredweight sold,No specific size,Washington,United States,2020,1.51,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Cattle,dollars per hundredweight sold,No specific size,Wisconsin,United States,2016,1.41,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Cattle,dollars per hundredweight sold,No specific size,Wisconsin,United States,2017,1.31,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Cattle,dollars per hundredweight sold,No specific size,Wisconsin,United States,2018,1.21,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Cattle,dollars per hundredweight sold,No specific size,Wisconsin,United States,2019,1.18,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Cattle,dollars per hundredweight sold,No specific size,Wisconsin,United States,2020,1.22,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,U.S. total,United States,2016,0.54,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,U.S. total,United States,2017,0.5,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,U.S. total,United States,2018,0.53,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,U.S. total,United States,2019,0.54,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,U.S. total,United States,2020,0.51,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,California,United States,2016,0.59,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,California,United States,2017,0.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,California,United States,2018,0.58,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,California,United States,2019,0.59,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,California,United States,2020,0.56,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Illinois,United States,2016,0.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Illinois,United States,2017,0.5,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Illinois,United States,2018,0.53,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Illinois,United States,2019,0.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Illinois,United States,2020,0.52,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Indiana,United States,2016,0.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Indiana,United States,2017,0.5,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Indiana,United States,2018,0.53,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Indiana,United States,2019,0.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Indiana,United States,2020,0.52,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Iowa,United States,2016,0.47,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Iowa,United States,2017,0.43,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Iowa,United States,2018,0.46,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Iowa,United States,2019,0.47,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Iowa,United States,2020,0.44,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Kentucky,United States,2016,0.57,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Kentucky,United States,2017,0.52,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Kentucky,United States,2018,0.56,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Kentucky,United States,2019,0.57,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Kentucky,United States,2020,0.54,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Maine,United States,2016,0.56,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Maine,United States,2017,0.52,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Maine,United States,2018,0.55,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Maine,United States,2019,0.56,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Maine,United States,2020,0.53,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Michigan,United States,2016,0.51,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Michigan,United States,2017,0.47,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Michigan,United States,2018,0.5,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Michigan,United States,2019,0.51,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Michigan,United States,2020,0.48,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Minnesota,United States,2016,0.43,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Minnesota,United States,2017,0.4,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Minnesota,United States,2018,0.42,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Minnesota,United States,2019,0.43,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Minnesota,United States,2020,0.41,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Missouri,United States,2016,0.61,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Missouri,United States,2017,0.56,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Missouri,United States,2018,0.59,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Missouri,United States,2019,0.61,Base survey of 2016,annual,dollars per hundredweight sold
Milk,Gross value of production,Other income  ,dollars per hundredweight sold,No specific size,Missouri,United States,2020,0.57,Base survey of 2016,annual,dollars per hundredweight sold
